transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,Year,Month
574,9/17/2023,20:12:00,24,Female,63,Electronics,2,25,24.75,50,2023,
751,11/8/2023,19:58:00,115,Female,42,Clothing,2,25,24.75,50,2023,
871,11/2/2023,23:00:00,57,Male,62,Beauty,2,30,33.9,60,2023,
1251,9/11/2022,21:08:00,137,Female,57,Beauty,4,50,57.5,200,2022,Sep
1253,12/3/2023,19:58:00,108,Female,53,Clothing,4,500,605,2000,2023,
1574,10/26/2022,21:51:00,150,Female,63,Electronics,2,25,24.75,50,2022,Oct
1751,12/27/2023,22:09:00,99,Female,42,Clothing,2,25,30.25,50,2023,
1871,9/26/2022,18:39:00,41,Male,62,Beauty,2,30,30.6,60,2022,Sep
200,10/9/2022,22:29:00,130,Male,27,Beauty,3,50,60,150,2022,Oct
594,9/7/2023,21:49:00,72,Female,19,Electronics,2,300,291,600,2023,
637,12/2/2022,18:54:00,21,Male,43,Clothing,2,300,321,600,2022,Dec
855,11/21/2022,19:43:00,13,Male,54,Beauty,1,25,25.75,25,2022,Nov
1200,10/18/2023,19:04:00,20,Male,27,Beauty,3,50,54.5,150,2023,
1594,10/1/2023,19:02:00,31,Female,19,Electronics,2,300,345,600,2023,
1637,10/25/2022,20:50:00,97,Male,43,Clothing,2,300,297,600,2022,Oct
1855,12/27/2023,21:15:00,44,Male,54,Beauty,1,25,31.25,25,2023,
325,9/16/2023,22:02:00,6,Female,52,Electronics,2,25,31.25,50,2023,
682,10/23/2023,20:51:00,60,Male,46,Beauty,4,300,354,1200,2023,
931,10/7/2023,21:34:00,48,Male,30,Beauty,4,30,29.1,120,2023,
1325,10/11/2022,19:47:00,18,Female,52,Electronics,2,25,26.75,50,2022,Oct
1682,12/30/2022,19:30:00,71,Male,46,Beauty,4,300,315,1200,2022,Dec
1931,12/1/2022,19:15:00,61,Male,30,Beauty,4,30,34.2,120,2022,Dec
925,12/20/2022,17:12:00,54,Male,25,Electronics,1,300,315,300,2022,Dec
1925,12/21/2023,17:05:00,81,Male,25,Electronics,1,300,366,300,2023,
297,9/12/2022,21:09:00,70,Female,40,Electronics,2,500,595,1000,2022,Sep
1297,10/20/2023,22:32:00,21,Female,40,Electronics,2,500,535,1000,2023,
814,10/1/2022,20:33:00,96,Female,59,Clothing,1,500,540,500,2022,Oct
894,9/22/2022,22:53:00,111,Male,52,Electronics,1,30,30.6,30,2022,Sep
1814,9/7/2022,17:53:00,43,Female,59,Clothing,1,500,620,500,2022,Sep
1894,12/29/2023,18:11:00,92,Male,52,Electronics,1,30,30,30,2023,
194,10/11/2023,19:27:00,116,Male,55,Clothing,4,50,51.5,200,2023,
245,12/1/2023,21:41:00,75,Male,47,Clothing,3,30,36,90,2023,
296,12/31/2022,22:44:00,73,Female,22,Clothing,4,300,369,1200,2022,Dec
644,10/13/2022,21:49:00,107,Male,23,Beauty,3,25,29,75,2022,Oct
696,10/9/2023,18:05:00,24,Female,50,Clothing,4,50,48.5,200,2023,
1194,10/9/2023,22:06:00,130,Male,55,Clothing,4,50,61.5,200,2023,
1245,10/25/2022,20:47:00,129,Male,47,Clothing,3,30,36,90,2022,Oct
1296,11/26/2022,20:42:00,45,Female,22,Clothing,4,300,342,1200,2022,Nov
1644,9/11/2022,19:32:00,124,Male,23,Beauty,3,25,28.75,75,2022,Sep
1696,11/21/2022,17:59:00,24,Female,50,Clothing,4,50,55,200,2022,Nov
312,10/31/2022,18:08:00,18,Male,41,Clothing,4,30,28.5,120,2022,Oct
692,9/30/2022,19:48:00,110,Female,64,Clothing,2,50,49.5,100,2022,Sep
835,9/30/2022,23:00:00,49,Male,37,Clothing,4,50,60,200,2022,Sep
1312,12/3/2022,17:28:00,73,Male,41,Clothing,4,30,29.1,120,2022,Dec
1692,10/11/2023,19:50:00,103,Female,64,Clothing,2,50,59.5,100,2023,
1835,9/18/2022,20:58:00,98,Male,37,Clothing,4,50,49.5,200,2022,Sep
183,9/1/2022,19:22:00,28,Female,43,Beauty,3,300,375,900,2022,Sep
413,11/28/2023,21:52:00,60,Female,44,Beauty,3,25,25.5,75,2023,
799,10/1/2023,19:44:00,86,Male,56,Electronics,2,50,60,100,2023,
851,11/30/2023,17:23:00,30,Male,32,Electronics,2,25,27.75,50,2023,
1183,12/28/2022,17:10:00,54,Female,43,Beauty,3,300,342,900,2022,Dec
1413,11/12/2023,19:33:00,104,Female,44,Beauty,3,25,30.75,75,2023,
1799,10/1/2023,19:09:00,132,Male,56,Electronics,2,50,51,100,2023,
1851,9/10/2022,21:36:00,87,Male,32,Electronics,2,25,25,50,2022,Sep
858,9/8/2023,18:48:00,85,Male,23,Electronics,2,50,50.5,100,2023,
919,10/28/2023,21:13:00,82,Female,22,Beauty,2,25,27.75,50,2023,
935,9/10/2022,21:16:00,2,Female,34,Beauty,1,50,55.5,50,2022,Sep
1858,9/14/2023,20:47:00,49,Male,23,Electronics,2,50,52,100,2023,
1919,10/25/2022,17:54:00,78,Female,22,Beauty,2,25,26.5,50,2022,Oct
1935,12/16/2022,22:40:00,96,Female,34,Beauty,1,50,47.5,50,2022,Dec
132,11/22/2023,20:34:00,86,Male,42,Electronics,4,50,62,200,2023,
1132,11/7/2023,17:27:00,14,Male,42,Electronics,4,50,59,200,2023,
604,9/16/2022,19:34:00,139,Female,29,Electronics,4,50,50.5,200,2022,Sep
832,11/13/2022,17:25:00,106,Male,47,Beauty,4,500,600,2000,2022,Nov
1604,12/29/2022,18:43:00,2,Female,29,Electronics,4,50,56,200,2022,Dec
1832,11/10/2023,21:17:00,57,Male,47,Beauty,4,500,480,2000,2023,
113,10/8/2022,19:14:00,72,Female,41,Electronics,2,25,26.25,50,2022,Oct
1113,12/8/2023,17:41:00,141,Female,41,Electronics,2,25,27.75,50,2023,
165,9/24/2022,19:01:00,75,Female,60,Clothing,4,300,318,1200,2022,Sep
1165,12/1/2023,17:04:00,29,Female,60,Clothing,4,300,291,1200,2023,
326,11/23/2023,19:51:00,108,Female,18,Clothing,3,25,24.25,75,2023,
1326,9/1/2023,22:35:00,66,Female,18,Clothing,3,25,28.75,75,2023,
19,11/26/2023,19:39:00,30,Female,62,Clothing,2,25,28.5,50,2023,
412,9/4/2022,19:36:00,30,Female,19,Electronics,4,500,570,2000,2022,Sep
632,10/25/2023,20:13:00,78,Female,26,Electronics,4,25,24.75,100,2023,
1019,12/14/2023,21:22:00,56,Female,62,Clothing,2,25,25.75,50,2023,
1412,10/13/2022,19:59:00,75,Female,19,Electronics,4,500,615,2000,2022,Oct
1632,10/19/2022,18:16:00,29,Female,26,Electronics,4,25,24.75,100,2022,Oct
167,9/21/2023,20:58:00,73,Female,43,Clothing,3,50,49,150,2023,
172,10/21/2022,18:09:00,52,Male,32,Beauty,2,25,28,50,2022,Oct
375,9/22/2023,17:32:00,25,Male,32,Clothing,1,50,52,50,2023,
538,12/22/2023,18:20:00,102,Male,18,Clothing,3,50,56.5,150,2023,
794,11/2/2022,21:47:00,145,Female,60,Beauty,1,300,315,300,2022,Nov
1167,9/29/2023,21:21:00,9,Female,43,Clothing,3,50,54,150,2023,
1172,10/19/2022,21:12:00,150,Male,32,Beauty,2,25,28.5,50,2022,Oct
1375,10/1/2022,17:50:00,79,Male,32,Clothing,1,50,59,50,2022,Oct
1538,9/12/2022,20:57:00,21,Male,18,Clothing,3,50,53.5,150,2022,Sep
1794,12/22/2022,19:40:00,26,Female,60,Beauty,1,300,351,300,2022,Dec
131,9/29/2023,22:32:00,44,Female,21,Beauty,2,300,375,600,2023,
330,10/11/2022,20:18:00,116,Female,25,Beauty,4,50,55,200,2022,Oct
494,9/25/2023,20:18:00,140,Female,42,Beauty,4,50,58,200,2023,
1131,12/31/2022,19:16:00,130,Female,21,Beauty,2,300,336,600,2022,Dec
1330,11/24/2023,17:49:00,20,Female,25,Beauty,4,50,48,200,2023,
1494,10/23/2022,19:29:00,74,Female,42,Beauty,4,50,62.5,200,2022,Oct
513,10/21/2022,18:31:00,85,Male,24,Electronics,4,25,24.5,100,2022,Oct
573,9/19/2023,22:59:00,78,Male,49,Beauty,2,30,36.3,60,2023,
1513,10/1/2022,21:47:00,19,Male,24,Electronics,4,25,31,100,2022,Oct
1573,10/13/2022,21:45:00,148,Male,49,Beauty,2,30,31.2,60,2022,Oct
241,12/19/2023,20:21:00,108,Female,23,Electronics,3,25,26.75,75,2023,
579,10/6/2023,17:43:00,41,Female,38,Electronics,1,30,36.6,30,2023,
1241,9/10/2023,17:28:00,26,Female,23,Electronics,3,25,24.5,75,2023,
1579,9/28/2023,17:38:00,119,Female,38,Electronics,1,30,28.8,30,2023,
218,11/24/2022,20:39:00,144,Male,64,Beauty,3,30,33.9,90,2022,Nov
846,12/22/2023,18:46:00,13,Male,42,Beauty,1,50,59.5,50,2023,
1218,10/25/2023,22:11:00,30,Male,64,Beauty,3,30,34.2,90,2023,
1846,11/16/2023,17:51:00,83,Male,42,Beauty,1,50,49.5,50,2023,
616,12/31/2022,19:18:00,122,Male,41,Clothing,2,50,49.5,100,2022,Dec
1616,9/22/2022,18:41:00,121,Male,41,Clothing,2,50,59,100,2022,Sep
523,11/13/2023,19:18:00,110,Female,62,Electronics,1,300,375,300,2023,
643,10/5/2022,22:26:00,63,Female,28,Electronics,3,30,28.8,90,2022,Oct
1523,12/31/2023,20:40:00,150,Female,62,Electronics,1,300,330,300,2023,
1643,10/17/2023,21:47:00,12,Female,28,Electronics,3,30,33.3,90,2023,
351,11/11/2023,22:16:00,38,Female,56,Clothing,3,30,36.6,90,2023,
809,12/14/2022,22:51:00,124,Female,62,Beauty,2,50,50,100,2022,Dec
954,9/5/2023,21:03:00,87,Female,50,Electronics,3,300,321,900,2023,
1351,10/2/2022,20:58:00,88,Female,56,Clothing,3,30,28.5,90,2022,Oct
1809,10/16/2023,18:09:00,51,Female,62,Beauty,2,50,61.5,100,2023,
1954,10/29/2023,17:30:00,93,Female,50,Electronics,3,300,318,900,2023,
897,9/12/2023,17:53:00,15,Female,64,Electronics,2,50,51.5,100,2023,
1897,10/27/2023,17:12:00,137,Female,64,Electronics,2,50,62,100,2023,
147,11/12/2022,20:30:00,101,Male,23,Electronics,1,300,297,300,2022,Nov
204,9/10/2022,21:04:00,101,Male,39,Beauty,1,25,31.25,25,2022,Sep
390,10/7/2022,20:53:00,88,Male,39,Electronics,2,50,51,100,2022,Oct
1147,11/25/2023,22:14:00,35,Male,23,Electronics,1,300,330,300,2023,
1204,12/10/2023,19:24:00,72,Male,39,Beauty,1,25,27.5,25,2023,
1390,10/24/2022,22:47:00,117,Male,39,Electronics,2,50,54,100,2022,Oct
179,10/7/2023,20:42:00,121,Male,31,Electronics,1,300,375,300,2023,
327,9/13/2023,18:30:00,107,Male,57,Electronics,3,50,56,150,2023,
626,10/30/2022,21:01:00,65,Female,26,Clothing,4,500,555,2000,2022,Oct
873,12/6/2023,20:20:00,137,Female,27,Electronics,4,25,29,100,2023,
1179,12/12/2023,17:28:00,122,Male,31,Electronics,1,300,354,300,2023,
1327,12/23/2023,21:16:00,118,Male,57,Electronics,3,50,58,150,2023,
1626,10/10/2022,19:13:00,19,Female,26,Clothing,4,500,495,2000,2022,Oct
1873,11/24/2022,19:18:00,64,Female,27,Electronics,4,25,26.75,100,2022,Nov
196,12/29/2023,19:14:00,43,Female,32,Clothing,3,300,312,900,2023,
789,12/6/2023,22:13:00,34,Female,61,Clothing,4,500,510,2000,2023,
1196,12/31/2022,21:18:00,93,Female,32,Clothing,3,300,306,900,2022,Dec
1789,11/10/2023,17:02:00,144,Female,61,Clothing,4,500,615,2000,2023,
89,12/30/2023,21:15:00,117,Female,55,Electronics,4,500,590,2000,2023,
707,10/23/2023,20:34:00,117,Female,26,Clothing,1,500,580,500,2023,
909,10/29/2023,19:43:00,71,Male,26,Electronics,1,300,288,300,2023,
1089,10/21/2023,18:44:00,108,Female,55,Electronics,4,500,555,2000,2023,
1707,9/17/2023,18:35:00,144,Female,26,Clothing,1,500,535,500,2023,
1909,10/22/2022,19:41:00,17,Male,26,Electronics,1,300,339,300,2022,Oct
51,10/12/2022,22:09:00,78,Male,27,Beauty,3,25,24.75,75,2022,Oct
154,12/24/2022,17:47:00,24,Male,51,Electronics,3,300,321,900,2022,Dec
276,10/18/2023,21:27:00,40,Female,21,Beauty,4,25,27.5,100,2023,
497,12/31/2023,18:11:00,127,Male,41,Clothing,4,30,37.2,120,2023,
889,9/20/2023,22:32:00,39,Female,35,Electronics,1,50,57.5,50,2023,
1051,9/13/2023,17:47:00,104,Male,27,Beauty,3,25,25,75,2023,
1154,12/16/2023,21:44:00,29,Male,51,Electronics,3,300,291,900,2023,
1276,10/11/2022,18:54:00,140,Female,21,Beauty,4,25,27,100,2022,Oct
1497,11/19/2022,21:44:00,109,Male,41,Clothing,4,30,32.4,120,2022,Nov
1889,9/2/2022,22:48:00,80,Female,35,Electronics,1,50,56,50,2022,Sep
122,12/1/2023,19:02:00,1,Male,64,Electronics,4,30,35.4,120,2023,
373,9/23/2022,22:19:00,78,Female,25,Beauty,2,300,333,600,2022,Sep
524,9/17/2023,19:52:00,12,Male,46,Beauty,4,300,297,1200,2023,
688,10/28/2023,21:45:00,132,Male,56,Clothing,4,25,24.75,100,2023,
813,10/15/2022,19:51:00,125,Male,52,Electronics,3,50,62,150,2022,Oct
1122,9/7/2022,19:53:00,138,Male,64,Electronics,4,30,31.8,120,2022,Sep
1373,10/2/2023,20:26:00,64,Female,25,Beauty,2,300,294,600,2023,
1524,10/26/2022,22:10:00,115,Male,46,Beauty,4,300,321,1200,2022,Oct
1688,12/17/2022,17:25:00,150,Male,56,Clothing,4,25,26.5,100,2022,Dec
1813,11/22/2022,22:24:00,86,Male,52,Electronics,3,50,61.5,150,2022,Nov
178,10/11/2023,17:51:00,142,Male,40,Clothing,2,30,34.2,60,2023,
208,10/21/2023,20:56:00,144,Female,34,Electronics,4,50,57,200,2023,
247,12/23/2022,17:56:00,82,Male,41,Electronics,2,30,31.5,60,2022,Dec
290,12/8/2023,21:39:00,86,Female,30,Beauty,2,300,342,600,2023,
656,11/12/2023,20:58:00,27,Male,29,Beauty,3,30,29.4,90,2023,
735,11/26/2022,21:38:00,153,Female,64,Clothing,4,500,515,2000,2022,Nov
1178,12/29/2023,21:15:00,137,Male,40,Clothing,2,30,33,60,2023,
1208,10/15/2022,17:44:00,9,Female,34,Electronics,4,50,47.5,200,2022,Oct
1247,9/2/2023,18:17:00,78,Male,41,Electronics,2,30,35.7,60,2023,
1290,12/30/2022,22:40:00,66,Female,30,Beauty,2,300,318,600,2022,Dec
1656,9/16/2023,20:03:00,141,Male,29,Beauty,3,30,35.4,90,2023,
1735,9/5/2023,17:26:00,86,Female,64,Clothing,4,500,505,2000,2023,
319,11/7/2022,18:50:00,145,Male,31,Clothing,1,500,500,500,2022,Nov
670,9/29/2023,17:24:00,59,Male,27,Beauty,1,30,35.7,30,2023,
1319,11/25/2023,17:17:00,76,Male,31,Clothing,1,500,585,500,2023,
1670,10/24/2023,21:32:00,58,Male,27,Beauty,1,30,34.2,30,2023,
385,11/20/2022,19:06:00,127,Male,50,Electronics,3,500,525,1500,2022,Nov
1385,11/7/2023,19:22:00,55,Male,50,Electronics,3,500,505,1500,2023,
10,10/24/2022,22:55:00,81,Female,52,Clothing,4,50,62.5,200,2022,Oct
26,10/14/2023,17:54:00,51,Female,28,Electronics,2,500,600,1000,2023,
437,11/26/2023,18:53:00,56,Female,35,Electronics,4,300,345,1200,2023,
689,10/16/2022,20:17:00,55,Male,57,Electronics,2,50,52.5,100,2022,Oct
1010,10/21/2022,22:11:00,65,Female,52,Clothing,4,50,54.5,200,2022,Oct
1026,11/24/2022,19:10:00,60,Female,28,Electronics,2,500,520,1000,2022,Nov
1437,9/4/2023,19:19:00,76,Female,35,Electronics,4,300,372,1200,2023,
1689,12/19/2023,20:54:00,114,Male,57,Electronics,2,50,47.5,100,2023,
558,10/26/2023,17:47:00,108,Female,41,Clothing,1,25,26,25,2023,
634,10/10/2022,19:25:00,68,Male,60,Electronics,4,500,535,2000,2022,Oct
1558,12/22/2022,20:37:00,91,Female,41,Clothing,1,25,27.75,25,2022,Dec
1634,11/3/2023,17:18:00,90,Male,60,Electronics,4,500,520,2000,2023,
201,10/13/2022,19:08:00,105,Male,56,Electronics,1,25,29.75,25,2022,Oct
286,10/5/2022,22:56:00,92,Male,55,Electronics,2,25,27.75,50,2022,Oct
876,10/3/2023,19:39:00,104,Male,43,Clothing,4,30,30,120,2023,
1201,10/31/2023,17:28:00,115,Male,56,Electronics,1,25,27.75,25,2023,
1286,12/26/2022,17:23:00,111,Male,55,Electronics,2,25,28.5,50,2022,Dec
1876,11/5/2023,19:53:00,68,Male,43,Clothing,4,30,32.1,120,2023,
55,9/28/2023,20:32:00,57,Male,31,Beauty,4,30,31.8,120,2023,
428,12/2/2022,22:44:00,50,Female,40,Electronics,4,50,49.5,200,2022,Dec
441,11/6/2023,22:00:00,85,Male,57,Beauty,4,300,351,1200,2023,
976,10/8/2023,19:50:00,56,Female,48,Beauty,2,300,345,600,2023,
1055,10/23/2022,21:35:00,97,Male,31,Beauty,4,30,37.5,120,2022,Oct
1428,9/9/2023,18:44:00,96,Female,40,Electronics,4,50,57,200,2023,
1441,10/4/2023,21:38:00,63,Male,57,Beauty,4,300,354,1200,2023,
1976,10/15/2023,21:10:00,108,Female,48,Beauty,2,300,360,600,2023,
149,10/14/2023,17:52:00,73,Male,22,Clothing,3,25,27,75,2023,
227,11/15/2023,19:19:00,87,Male,36,Electronics,2,50,50.5,100,2023,
393,10/19/2022,18:52:00,85,Female,22,Beauty,2,500,595,1000,2022,Oct
401,12/3/2023,19:03:00,51,Female,62,Clothing,1,300,372,300,2023,
546,12/30/2022,22:32:00,57,Female,36,Electronics,4,50,53.5,200,2022,Dec
872,12/10/2023,22:18:00,113,Female,63,Beauty,3,25,24.75,75,2023,
914,9/7/2022,22:25:00,83,Female,59,Electronics,1,500,510,500,2022,Sep
1149,9/14/2023,19:23:00,98,Male,22,Clothing,3,25,29.75,75,2023,
1227,10/1/2023,20:09:00,103,Male,36,Electronics,2,50,47.5,100,2023,
1393,10/8/2022,17:24:00,56,Female,22,Beauty,2,500,580,1000,2022,Oct
1401,10/1/2022,21:20:00,85,Female,62,Clothing,1,300,294,300,2022,Oct
1546,12/18/2022,19:06:00,93,Female,36,Electronics,4,50,48,200,2022,Dec
1872,11/22/2022,17:02:00,57,Female,63,Beauty,3,25,26.25,75,2022,Nov
1914,11/5/2023,17:49:00,70,Female,59,Electronics,1,500,510,500,2023,
310,11/10/2022,21:34:00,76,Female,28,Beauty,1,25,31,25,2022,Nov
844,10/9/2023,17:54:00,95,Male,35,Clothing,3,50,62,150,2023,
852,10/1/2022,19:35:00,82,Female,41,Clothing,1,300,375,300,2022,Oct
1310,10/29/2022,21:31:00,74,Female,28,Beauty,1,25,24.75,25,2022,Oct
1844,10/25/2022,20:30:00,70,Male,35,Clothing,3,50,50.5,150,2022,Oct
1852,10/11/2023,18:09:00,109,Female,41,Clothing,1,300,333,300,2023,
97,11/26/2022,18:17:00,112,Female,51,Beauty,2,500,555,1000,2022,Nov
619,10/9/2023,18:10:00,56,Male,47,Electronics,4,25,26.25,100,2023,
948,12/10/2023,22:06:00,52,Female,23,Electronics,3,25,28.75,75,2023,
1097,12/26/2022,20:53:00,86,Female,51,Beauty,2,500,485,1000,2022,Dec
1619,10/20/2022,18:07:00,61,Male,47,Electronics,4,25,24.25,100,2022,Oct
1948,9/17/2023,21:09:00,100,Female,23,Electronics,3,25,24.5,75,2023,
456,12/15/2023,19:45:00,51,Male,57,Electronics,2,30,33.9,60,2023,
627,10/24/2022,18:14:00,79,Male,57,Clothing,1,50,55.5,50,2022,Oct
1456,9/2/2022,18:49:00,85,Male,57,Electronics,2,30,37.2,60,2022,Sep
1627,11/18/2022,17:21:00,84,Male,57,Clothing,1,50,60,50,2022,Nov
22,11/25/2023,17:11:00,66,Male,18,Clothing,2,50,60.5,100,2023,
121,10/7/2023,18:57:00,110,Female,28,Electronics,4,50,54.5,200,2023,
431,10/29/2022,22:02:00,99,Male,63,Electronics,4,300,345,1200,2022,Oct
1022,9/5/2023,17:49:00,69,Male,18,Clothing,2,50,52.5,100,2023,
1121,11/23/2022,21:10:00,95,Female,28,Electronics,4,50,50.5,200,2022,Nov
1431,9/28/2023,21:28:00,114,Male,63,Electronics,4,300,312,1200,2023,
370,10/24/2023,21:04:00,61,Male,23,Electronics,2,30,34.8,60,2023,
711,9/23/2023,22:26:00,103,Male,26,Electronics,3,500,575,1500,2023,
754,9/26/2023,18:40:00,90,Female,43,Electronics,4,25,23.75,100,2023,
943,11/5/2022,19:29:00,90,Female,57,Clothing,4,300,318,1200,2022,Nov
1370,11/4/2022,22:51:00,90,Male,23,Electronics,2,30,36,60,2022,Nov
1711,9/22/2023,20:33:00,113,Male,26,Electronics,3,500,570,1500,2023,
1754,12/1/2022,21:03:00,107,Female,43,Electronics,4,25,28.5,100,2022,Dec
1943,11/17/2023,21:00:00,108,Female,57,Clothing,4,300,321,1200,2023,
350,11/20/2022,17:41:00,61,Male,25,Beauty,3,25,28.5,75,2022,Nov
786,12/16/2022,20:38:00,78,Male,48,Clothing,4,25,28.5,100,2022,Dec
1350,11/8/2023,22:02:00,93,Male,25,Beauty,3,25,29.25,75,2023,
1786,9/27/2022,21:26:00,69,Male,48,Clothing,4,25,28.75,100,2022,Sep
109,9/6/2023,19:57:00,94,Female,34,Electronics,4,500,560,2000,2023,
191,12/22/2023,21:24:00,71,Male,64,Beauty,1,25,28.25,25,2023,
1109,12/13/2023,22:13:00,114,Female,34,Electronics,4,500,590,2000,2023,
1191,9/25/2023,17:20:00,88,Male,64,Beauty,1,25,25,25,2023,
340,9/19/2023,22:59:00,54,Female,36,Clothing,4,300,294,1200,2023,
555,12/14/2022,19:35:00,103,Male,25,Beauty,1,300,360,300,2022,Dec
826,12/24/2022,19:08:00,81,Female,46,Clothing,1,300,303,300,2022,Dec
962,12/15/2023,22:02:00,76,Male,44,Clothing,2,30,35.1,60,2023,
1340,10/30/2023,20:55:00,92,Female,36,Clothing,4,300,348,1200,2023,
1555,12/19/2022,18:54:00,55,Male,25,Beauty,1,300,312,300,2022,Dec
1826,12/30/2022,22:05:00,104,Female,46,Clothing,1,300,297,300,2022,Dec
1962,9/7/2022,18:59:00,65,Male,44,Clothing,2,30,32.7,60,2022,Sep
249,9/28/2022,20:17:00,109,Male,20,Clothing,1,50,53.5,50,2022,Sep
1249,12/10/2022,21:44:00,95,Male,20,Clothing,1,50,60,50,2022,Dec
922,10/19/2023,22:54:00,103,Male,41,Electronics,1,50,60.5,50,2023,
1922,10/28/2023,20:07:00,72,Male,41,Electronics,1,50,48.5,50,2023,
600,10/9/2023,18:39:00,64,Female,59,Beauty,2,500,525,1000,2023,
680,12/1/2022,22:04:00,110,Female,53,Clothing,3,300,330,900,2022,Dec
770,12/11/2022,22:49:00,71,Male,32,Clothing,1,50,55,50,2022,Dec
1600,12/18/2022,17:44:00,67,Female,59,Beauty,2,500,575,1000,2022,Dec
1680,9/3/2023,17:12:00,72,Female,53,Clothing,3,300,324,900,2023,
1770,11/30/2023,20:08:00,65,Male,32,Clothing,1,50,56,50,2023,
60,12/4/2022,18:15:00,91,Male,30,Beauty,3,50,60.5,150,2022,Dec
250,12/24/2022,23:00:00,91,Male,48,Electronics,1,50,60.5,50,2022,Dec
516,9/20/2023,18:38:00,85,Male,30,Beauty,4,25,24.25,100,2023,
937,10/18/2022,19:57:00,50,Female,62,Beauty,1,500,510,500,2022,Oct
1060,11/12/2022,18:29:00,71,Male,30,Beauty,3,50,57,150,2022,Nov
1250,11/19/2022,20:39:00,96,Male,48,Electronics,1,50,48.5,50,2022,Nov
1516,11/9/2022,17:19:00,54,Male,30,Beauty,4,25,24.5,100,2022,Nov
1937,9/7/2022,17:57:00,52,Female,62,Beauty,1,500,620,500,2022,Sep
318,10/22/2023,21:26:00,57,Male,61,Clothing,1,25,29.25,25,2023,
342,11/5/2023,17:24:00,85,Female,43,Clothing,4,500,500,2000,2023,
564,9/12/2023,20:14:00,114,Male,50,Electronics,2,50,55.5,100,2023,
767,11/7/2022,22:44:00,72,Male,39,Beauty,3,25,24.5,75,2022,Nov
1318,12/25/2022,22:57:00,55,Male,61,Clothing,1,25,27,25,2022,Dec
1342,9/18/2022,23:00:00,114,Female,43,Clothing,4,500,485,2000,2022,Sep
1564,10/4/2022,22:55:00,115,Male,50,Electronics,2,50,49.5,100,2022,Oct
1767,12/10/2022,17:35:00,87,Male,39,Beauty,3,25,28.25,75,2022,Dec
503,10/8/2023,20:06:00,63,Male,45,Beauty,4,500,570,2000,2023,
869,9/8/2022,22:16:00,51,Male,37,Beauty,3,500,485,1500,2022,Sep
1503,10/17/2022,18:28:00,67,Male,45,Beauty,4,500,605,2000,2022,Oct
1869,10/23/2022,19:51:00,113,Male,37,Beauty,3,500,605,1500,2022,Oct
126,11/1/2022,18:16:00,63,Female,28,Clothing,3,30,28.8,90,2022,Nov
349,12/4/2023,17:05:00,78,Female,57,Beauty,1,50,48.5,50,2023,
440,11/22/2023,20:15:00,110,Male,64,Clothing,2,300,348,600,2023,
1126,9/12/2022,17:12:00,62,Female,28,Clothing,3,30,28.8,90,2022,Sep
1349,12/8/2023,21:57:00,112,Female,57,Beauty,1,50,49.5,50,2023,
1440,9/1/2023,19:20:00,86,Male,64,Clothing,2,300,354,600,2023,
124,12/24/2022,21:17:00,83,Male,33,Clothing,4,500,515,2000,2022,Dec
324,11/15/2022,17:52:00,54,Female,52,Electronics,3,50,49,150,2022,Nov
677,12/17/2022,21:13:00,65,Female,19,Beauty,3,500,555,1500,2022,Dec
1124,10/6/2023,20:04:00,83,Male,33,Clothing,4,500,515,2000,2023,
1324,9/25/2023,20:29:00,56,Female,52,Electronics,3,50,55,150,2023,
1677,10/2/2022,20:51:00,84,Female,19,Beauty,3,500,490,1500,2022,Oct
30,10/10/2023,20:05:00,59,Female,39,Beauty,3,300,285,900,2023,
226,9/23/2022,17:02:00,69,Female,61,Clothing,1,50,57.5,50,2022,Sep
229,11/9/2023,19:23:00,92,Male,58,Beauty,3,30,36.9,90,2023,
896,12/30/2023,19:17:00,56,Female,30,Electronics,2,25,30.75,50,2023,
959,9/18/2022,17:59:00,54,Female,42,Electronics,2,30,28.5,60,2022,Sep
998,10/21/2023,17:32:00,61,Female,23,Beauty,4,25,30.5,100,2023,
1030,11/27/2022,18:02:00,96,Female,39,Beauty,3,300,309,900,2022,Nov
1226,11/30/2023,17:52:00,102,Female,61,Clothing,1,50,51,50,2023,
1229,11/2/2023,21:08:00,62,Male,58,Beauty,3,30,34.5,90,2023,
1896,11/5/2022,20:19:00,87,Female,30,Electronics,2,25,30.75,50,2022,Nov
1959,10/8/2022,19:56:00,95,Female,42,Electronics,2,30,34.2,60,2022,Oct
1998,10/20/2023,19:53:00,90,Female,23,Beauty,4,25,24,100,2023,
12,12/9/2022,22:09:00,114,Male,35,Beauty,3,25,25.25,75,2022,Dec
1012,12/8/2022,18:47:00,56,Male,35,Beauty,3,25,27.25,75,2022,Dec
710,9/3/2022,21:11:00,71,Female,26,Electronics,3,500,495,1500,2022,Sep
776,9/8/2023,18:57:00,109,Male,35,Clothing,3,30,30.9,90,2023,
817,10/5/2022,21:12:00,87,Male,30,Beauty,4,50,49,200,2022,Oct
1710,10/23/2022,20:14:00,104,Female,26,Electronics,3,500,610,1500,2022,Oct
1776,10/23/2022,20:07:00,111,Male,35,Clothing,3,30,32.1,90,2022,Oct
1817,9/11/2022,21:22:00,82,Male,30,Beauty,4,50,50,200,2022,Sep
334,10/16/2022,20:37:00,103,Male,31,Electronics,3,300,360,900,2022,Oct
